"StationName","StationLocation","DateTime","RecordId","RoadSurfaceTemperature","AirTemperature"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 12:40:00 AM","7011214","45.40","43.34"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 05:06:00 AM","3907605","48.97","42.77"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 05:07:00 AM","3907606","48.97","42.76"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 05:08:00 AM","3907607","48.97","42.80"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 05:09:00 AM","3907608","48.97","42.83"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 05:10:00 AM","3907609","48.95","42.82"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 05:11:00 AM","3907610","48.95","42.77"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 05:12:00 AM","3907611","48.94","42.75"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 05:13:00 AM","3907612","48.93","42.71"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 05:14:00 AM","3907613","48.93","42.68"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 05:15:00 AM","3907614","48.93","42.65"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 05:16:00 AM","3907615","48.93","42.69"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 05:17:00 AM","3907616","48.92","42.73"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 05:18:00 AM","3907617","48.91","42.75"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 05:19:00 AM","3907618","48.91","42.79"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 05:20:00 AM","3907619","48.90","42.80"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 05:06:00 AM","7030473","44.32","44.32"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 05:07:00 AM","7030474","44.32","44.32"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 05:08:00 AM","7030475","44.32","44.32"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 05:09:00 AM","7030476","44.32","44.32"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 05:10:00 AM","7030477","44.32","44.32"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 05:11:00 AM","7030478","44.32","44.32"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 05:12:00 AM","7030479","44.30","44.30"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 05:13:00 AM","7030480","44.29","44.29"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 05:14:00 AM","7030481","44.28","44.28"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 05:15:00 AM","7030482","44.27","44.27"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 05:16:00 AM","7030483","44.25","44.25"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 05:17:00 AM","7030484","44.24","44.24"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 05:18:00 AM","7030485","44.24","44.24"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 05:19:00 AM","7030486","44.23","44.23"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 05:20:00 AM","7030487","44.21","44.21"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 02:56:00 PM","3908195","49.19","46.55"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 02:57:00 PM","3908196","49.20","46.58"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 02:58:00 PM","3908197","49.24","46.56"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 02:59:00 PM","3908198","49.25","46.67"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 03:00:00 PM","3908199","49.28","46.85"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 03:01:00 PM","3908200","49.28","46.93"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 03:02:00 PM","3908201","49.32","46.94"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 03:03:00 PM","3908202","49.33","47.01"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 03:04:00 PM","3908203","49.36","47.18"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 03:05:00 PM","3908204","49.37","47.42"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 03:06:00 PM","3908205","49.40","47.55"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 03:07:00 PM","3908206","49.41","47.68"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 03:08:00 PM","3908207","49.44","47.64"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 03:09:00 PM","3908208","49.45","47.68"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 03:10:00 PM","3908209","49.47","47.73"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 02:56:00 PM","7031063","55.15","55.15"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 02:57:00 PM","7031064","55.06","55.06"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 02:58:00 PM","7031065","54.95","54.95"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 02:59:00 PM","7031066","54.82","54.82"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 03:00:00 PM","7031067","54.67","54.67"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 03:01:00 PM","7031068","54.53","54.53"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 03:02:00 PM","7031069","54.39","54.39"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 03:03:00 PM","7031070","54.25","54.25"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 03:04:00 PM","7031071","54.11","54.11"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 03:05:00 PM","7031072","53.97","53.97"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 03:06:00 PM","7031073","53.86","53.86"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 01:16:00 AM","3907375","50.31","43.72"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 01:17:00 AM","3907376","50.30","43.65"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 01:18:00 AM","3907377","50.30","43.59"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 01:19:00 AM","3907378","50.30","43.54"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 01:20:00 AM","3907379","50.29","43.49"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 01:21:00 AM","3907380","50.28","43.39"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 01:22:00 AM","3907381","50.28","43.32"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 01:23:00 AM","3907382","50.28","43.31"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 01:24:00 AM","3907383","50.28","43.24"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 01:25:00 AM","3907384","50.27","43.21"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 01:26:00 AM","3907385","50.26","43.14"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 01:27:00 AM","3907386","50.25","43.18"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 01:28:00 AM","3907387","50.24","43.19"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 01:29:00 AM","3907388","50.24","43.21"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 01:30:00 AM","3907389","50.24","43.13"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 01:16:00 AM","5285352","46.46","43.31"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 01:17:00 AM","5285353","46.44","43.23"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 01:18:00 AM","5285354","46.41","43.24"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 01:19:00 AM","5285355","46.40","43.28"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 01:20:00 AM","5285356","46.37","43.25"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 01:21:00 AM","5285357","46.36","43.22"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 01:22:00 AM","5285358","46.33","43.28"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 01:23:00 AM","5285359","46.32","43.29"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 01:24:00 AM","5285360","46.30","43.33"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 01:25:00 AM","5285361","46.27","43.32"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 01:26:00 AM","5285362","46.25","43.27"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 01:27:00 AM","5285363","46.23","43.25"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 01:28:00 AM","5285364","46.22","43.38"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 01:29:00 AM","5285365","46.20","43.33"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 01:30:00 AM","5285366","46.19","43.33"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 02:46:00 PM","5286162","51.29","45.30"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 02:47:00 PM","5286163","50.90","45.01"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 02:48:00 PM","5286164","50.62","44.66"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 02:49:00 PM","5286165","50.41","44.38"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 02:50:00 PM","5286166","50.28","44.06"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 02:51:00 PM","5286167","50.19","43.74"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 02:52:00 PM","5286168","50.13","43.55"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 02:53:00 PM","5286169","50.09","43.42"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 02:54:00 PM","5286170","50.07","43.36"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 02:55:00 PM","5286171","50.05","43.44"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 02:56:00 PM","5286172","50.05","43.44"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 02:57:00 PM","5286173","50.06","43.46"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 02:58:00 PM","5286174","50.07","43.55"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 02:59:00 PM","5286175","50.07","43.64"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 03:00:00 PM","5286176","50.07","43.67"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 02:46:00 PM","5286162","51.29","45.30"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 02:47:00 PM","5286163","50.90","45.01"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 02:48:00 PM","5286164","50.62","44.66"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 02:49:00 PM","5286165","50.41","44.38"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 02:50:00 PM","5286166","50.28","44.06"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 02:51:00 PM","5286167","50.19","43.74"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 02:52:00 PM","5286168","50.13","43.55"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 02:53:00 PM","5286169","50.09","43.42"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 02:54:00 PM","5286170","50.07","43.36"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 02:55:00 PM","5286171","50.05","43.44"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 02:56:00 PM","5286172","50.05","43.44"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 02:57:00 PM","5286173","50.06","43.46"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 03:26:00 PM","5286202","49.68","44.80"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 03:27:00 PM","5286203","49.65","44.76"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 03:28:00 PM","5286204","49.63","44.43"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 03:29:00 PM","5286205","49.60","44.31"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 03:30:00 PM","5286206","49.56","43.97"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 03:31:00 PM","5286207","49.53","43.78"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 03:32:00 PM","5286208","49.49","43.52"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 03:33:00 PM","5286209","49.45","43.26"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 03:34:00 PM","5286210","49.41","43.15"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 03:35:00 PM","5286211","49.36","43.10"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 03:36:00 PM","5286212","49.31","43.07"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 03:37:00 PM","5286213","49.26","43.07"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 03:38:00 PM","5286214","49.22","43.08"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 03:39:00 PM","5286215","49.17","43.24"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 03:40:00 PM","5286216","49.13","43.32"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 03:26:00 PM","5286202","49.68","44.80"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 03:27:00 PM","5286203","49.65","44.76"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 03:28:00 PM","5286204","49.63","44.43"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 03:29:00 PM","5286205","49.60","44.31"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 03:30:00 PM","5286206","49.56","43.97"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 03:31:00 PM","5286207","49.53","43.78"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 03:32:00 PM","5286208","49.49","43.52"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 03:33:00 PM","5286209","49.45","43.26"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 03:34:00 PM","5286210","49.41","43.15"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 03:35:00 PM","5286211","49.36","43.10"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 03:36:00 PM","5286212","49.31","43.07"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 03:37:00 PM","5286213","49.26","43.07"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 03:38:00 PM","5286214","49.22","43.08"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 03:39:00 PM","5286215","49.17","43.24"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 03:40:00 PM","5286216","49.13","43.32"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 03:26:00 PM","6586132","52.12","43.42"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 03:27:00 PM","6586133","52.08","43.40"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 03:28:00 PM","6586134","52.05","43.48"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 03:29:00 PM","6586135","52.01","43.48"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 03:30:00 PM","6586136","51.97","43.50"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 03:31:00 PM","6586137","51.94","43.34"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 03:32:00 PM","6586138","51.90","43.31"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 03:33:00 PM","6586139","51.86","43.31"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 03:34:00 PM","6586140","51.82","43.57"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 03:35:00 PM","6586141","51.79","43.84"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 03:36:00 PM","6586142","51.75","43.80"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 03:37:00 PM","6586143","51.71","43.81"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 03:38:00 PM","6586144","51.67","43.82"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 03:39:00 PM","6586145","51.64","43.91"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 03:40:00 PM","6586146","51.60","43.88"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 03:26:00 PM","7012100","51.33","43.52"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 03:36:00 PM","7031103","50.00","50.00"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 03:37:00 PM","7031104","49.96","49.96"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 03:38:00 PM","7031105","49.91","49.91"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 03:39:00 PM","7031106","49.77","49.77"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 03:40:00 PM","7031107","49.43","49.43"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 03:41:00 PM","7031108","49.15","49.15"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 03:42:00 PM","7031109","48.98","48.98"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 03:43:00 PM","7031110","48.77","48.77"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 03:44:00 PM","7031111","48.50","48.50"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 03:45:00 PM","7031112","48.36","48.36"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 03:46:00 PM","7031113","48.30","48.30"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 03:47:00 PM","7031114","48.29","48.29"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 03:48:00 PM","7031115","48.27","48.27"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 03:49:00 PM","7031116","48.25","48.25"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 03:50:00 PM","7031117","48.27","48.27"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 03:36:00 PM","5286212","49.31","43.07"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 03:37:00 PM","5286213","49.26","43.07"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 03:38:00 PM","5286214","49.22","43.08"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 03:39:00 PM","5286215","49.17","43.24"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 03:40:00 PM","5286216","49.13","43.32"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 03:41:00 PM","5286217","49.09","43.35"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 03:42:00 PM","5286218","49.05","43.32"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 03:43:00 PM","5286219","49.01","43.32"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 03:44:00 PM","5286220","48.99","43.29"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 03:45:00 PM","5286221","48.95","43.30"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 03:46:00 PM","5286222","48.92","43.43"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 03:47:00 PM","5286223","48.91","43.56"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 03:48:00 PM","5286224","48.88","43.48"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 03:49:00 PM","5286225","48.86","43.50"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 03:50:00 PM","5286226","48.84","43.47"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 03:36:00 PM","7012110","49.32","42.83"
